date,concert_id,venue_id,city_id,tour
22-11-1988,63d3ae4b,2bd424b2,2650225,Seventh Tour of a Seventh Tour
21-11-1988,73d3ae49,2bd424b2,2650225,Seventh Tour of a Seventh Tour
20-11-1988,6bd3ae4a,2bd424b2,2650225,Seventh Tour of a Seventh Tour
18-11-1988,6bd3ae5e,43d61feb,2641596,Seventh Tour of a Seventh Tour
05-10-1988,73d78ac1,53d6cbb1,3159016,Seventh Tour of a Seventh Tour
03-10-1988,3bd774b0,2bd61c6a,658225,Seventh Tour of a Seventh Tour
01-10-1988,2bd7041a,7bd63abc,2711537,Seventh Tour of a Seventh Tour
30-09-1988,6bd3ae5a,13d67d85,2673730,Seventh Tour of a Seventh Tour
28-09-1988,63d3ae5b,53d62399,2618425,Seventh Tour of a Seventh Tour
26-09-1988,7bd3ae64,13d22139,2798139,Seventh Tour of a Seventh Tour
25-09-1988,6bd3ae66,1bd6cd04,2988507,Seventh Tour of a Seventh Tour
24-09-1988,7bd7ae14,1bd6cd04,2988507,Seventh Tour of a Seventh Tour
22-09-1988,73d3ae61,63d72e0f,3128760,Seventh Tour of a Seventh Tour
20-09-1988,6bd3ae62,63d6ce87,2269594,Seventh Tour of a Seventh Tour
18-09-1988,63d3ae63,5bd6cb54,3117735,Seventh Tour of a Seventh Tour
17-09-1988,7bd3ae6c,5bd4d7a0,3114472,Seventh Tour of a Seventh Tour
13-09-1988,73d3ae6d,23d5f01b,264371,Seventh Tour of a Seventh Tour
10-09-1988,3bd4d42c,43d65faf,3173331,Seventh Tour of a Seventh Tour
08-09-1988,6bd3ae6e,bd0512e,2659136,Seventh Tour of a Seventh Tour
04-09-1988,6bd3a292,7bd642a0,2746301,Seventh Tour of a Seventh Tour
02-09-1988,73d3a291,5bd6c390,2775220,Seventh Tour of a Seventh Tour
31-08-1988,1bd59d34,3bd62470,3054638,Seventh Tour of a Seventh Tour
28-08-1988,13d2d5c1,1bd7f508,2947416,Seventh Tour of a Seventh Tour
27-08-1988,63d3ae6f,bd64d82,2834498,Seventh Tour of a Seventh Tour
20-08-1988,4bd7bfd2,33d6c8cd,2653591,Seventh Tour of a Seventh Tour
17-08-1988,7bd3ae68,1bd63110,2643743,Seventh Tour of a Seventh Tour
10-08-1988,6bd3ae6a,3bd2bc00,4762894,Seventh Tour of a Seventh Tour
09-08-1988,63d3ae6b,53d637b9,4460243,Seventh Tour of a Seventh Tour
08-08-1988,6bd3ae76,5bd63f00,4360287,Seventh Tour of a Seventh Tour
06-08-1988,2bd64c9a,63d6265b,4174757,Seventh Tour of a Seventh Tour
05-08-1988,63d3ae77,13d38975,4168139,Seventh Tour of a Seventh Tour
04-08-1988,73d3ae71,bd6c122,4152872,Seventh Tour of a Seventh Tour
02-08-1988,6bd3ae72,3d62ddb,4335045,Seventh Tour of a Seventh Tour
31-07-1988,63d3ae73,33d56491,4699066,Seventh Tour of a Seventh Tour
30-07-1988,7bd3ae7c,43d63b0b,4671654,Seventh Tour of a Seventh Tour
29-07-1988,73d3ae7d,73d62e21,4691930,Seventh Tour of a Seventh Tour
27-07-1988,6bd3ae7e,7bd14eec,4180439,Seventh Tour of a Seventh Tour
22-07-1988,63d3ae7f,5bd333c0,4560349,Seventh Tour of a Seventh Tour
20-07-1988,7bd3ae78,1bd6c9bc,5224151,Seventh Tour of a Seventh Tour
19-07-1988,73d3ae79,7bd626cc,4975802,Seventh Tour of a Seventh Tour
17-07-1988,6bd3ae7a,6bd2fa72,4956184,Seventh Tour of a Seventh Tour
16-07-1988,63d3ae7b,33d6c41d,5141502,Seventh Tour of a Seventh Tour
15-07-1988,5bd3af84,1bd6c998,5141927,Seventh Tour of a Seventh Tour
13-07-1988,53d3af85,3d731f3,4839366,Seventh Tour of a Seventh Tour
08-07-1988,43d3af87,73d626dd,5097459,Seventh Tour of a Seventh Tour
06-07-1988,5bd3af80,63d676db,5132143,Seventh Tour of a Seventh Tour
05-07-1988,53d3af81,4bd6234e,5206379,Seventh Tour of a Seventh Tour
03-07-1988,4bd3af82,73d62601,5168025,Seventh Tour of a Seventh Tour
02-07-1988,43d3af83,23d6d013,4990729,Seventh Tour of a Seventh Tour
29-06-1988,53d3af8d,bd6c11e,4508722,Seventh Tour of a Seventh Tour
28-06-1988,5bd60f3c,53d41fcd,4509177,Seventh Tour of a Seventh Tour
27-06-1988,4bd3af8e,5bd623d4,4259418,Seventh Tour of a Seventh Tour
25-06-1988,5bd3af88,23d63cf7,5251390,Seventh Tour of a Seventh Tour
23-06-1988,4bd3af8a,63d626d3,4908179,Seventh Tour of a Seventh Tour
22-06-1988,43d3af8b,33d624bd,4850751,Seventh Tour of a Seventh Tour
21-06-1988,5bd3af94,6bd62eee,5018739,Seventh Tour of a Seventh Tour
19-06-1988,53d3af95,2bd48446,5074472,Seventh Tour of a Seventh Tour
18-06-1988,4bd3af96,5bd62348,4393217,Seventh Tour of a Seventh Tour
17-06-1988,43d3af97,43d623cb,4407066,Seventh Tour of a Seventh Tour
15-06-1988,5bd3af90,63d63e2f,5419384,Seventh Tour of a Seventh Tour
14-06-1988,53d3af91,3d61d5b,5454711,Seventh Tour of a Seventh Tour
13-06-1988,4bd78f2e,4bd6c752,5289282,Seventh Tour of a Seventh Tour
12-06-1988,4bd3af92,7bd3cea4,5359488,Seventh Tour of a Seventh Tour
10-06-1988,bd56106,43d637ab,5391811,Seventh Tour of a Seventh Tour
09-06-1988,43d3af93,3d28187,5359777,Seventh Tour of a Seventh Tour
08-06-1988,5bd3af9c,3d28187,5359777,Seventh Tour of a Seventh Tour
06-06-1988,53d3af9d,43d6c35f,5389489,Seventh Tour of a Seventh Tour
05-06-1988,4bd3af9e,5bd6d7b4,5375480,Seventh Tour of a Seventh Tour
03-06-1988,43d3af9f,6bd6c2de,5780993,Seventh Tour of a Seventh Tour
01-06-1988,5bd3af98,3bd62004,5809844,Seventh Tour of a Seventh Tour
31-05-1988,53d3af99,bd6c14a,5811696,Seventh Tour of a Seventh Tour
30-05-1988,4bd3af9a,53d6c705,6173331,Seventh Tour of a Seventh Tour
27-05-1988,5bd3afa4,23d6c06f,5913490,Seventh Tour of a Seventh Tour
25-05-1988,53d3afa5,2bd6c06e,5946768,Seventh Tour of a Seventh Tour
23-05-1988,43d3afa7,53d6d399,6183235,Seventh Tour of a Seventh Tour
20-05-1988,23d27077,6bd6da22,6167865,Seventh Tour of a Seventh Tour
18-05-1988,5bd3afa0,63d62eef,6094817,Seventh Tour of a Seventh Tour
17-05-1988,53d3afa1,bd3a18e,6077243,Seventh Tour of a Seventh Tour
16-05-1988,4bd3afa2,63d62a87,6325494,Seventh Tour of a Seventh Tour
14-05-1988,5bd3afac,73d4e2b9,6324729,Seventh Tour of a Seventh Tour
13-05-1988,53d3afad,6bd4e2ba,6076211,Seventh Tour of a Seventh Tour
08-05-1988,23d64c9b,5bd50b3c,5110302,Seventh Tour of a Seventh Tour
29-04-1988,4bd3afae,bd2f1ae,2886242,Seventh Tour of a Seventh Tour
28-04-1988,43d3afaf,bd2f1ae,2886242,Seventh Tour of a Seventh Tour
21-05-1987,33d3ac61,63d6c207,1853909,Somewhere On Tour
20-05-1987,23d3ac63,63d6c207,1853909,Somewhere On Tour
18-05-1987,3bd3ac6c,3bd11464,1862415,Somewhere On Tour
17-05-1987,2bd3ac6e,bd5c116,1857910,Somewhere On Tour
15-05-1987,23d3ac6f,53d63f59,1850147,Somewhere On Tour
13-05-1987,3bd3ac68,3d61d43,1850147,Somewhere On Tour
11-05-1987,33d3ac69,5bd2cfdc,1856057,Somewhere On Tour
02-05-1987,2bd3ac6a,3d28187,5359777,Somewhere On Tour
01-05-1987,23d3ac6b,3bd63c1c,5392171,Somewhere On Tour
30-04-1987,3bd3ac74,6bd626d2,5341430,Somewhere On Tour
29-04-1987,33d3ac75,53d61ff1,5506956,Somewhere On Tour
28-04-1987,2bd3ac76,43d6c37b,5511077,Somewhere On Tour
26-04-1987,23d3ac77,53d6c705,6173331,Somewhere On Tour
24-04-1987,3bd3ac70,23d6c06f,5913490,Somewhere On Tour
22-04-1987,33d3ac71,2bd6c06e,5946768,Somewhere On Tour
21-04-1987,2bd3ac72,63d7b26b,6119109,Somewhere On Tour
20-04-1987,23d3ac73,53d6d399,6183235,Somewhere On Tour
17-04-1987,3bd3ac7c,6bd62eee,5018739,Somewhere On Tour
15-04-1987,13d3ada5,53d41fcd,4509177,Somewhere On Tour
14-04-1987,3bd460f8,23d624bf,5174035,Somewhere On Tour
13-04-1987,bd3ada6,2bd6283a,5134086,Somewhere On Tour
11-04-1987,3d3ada7,1bd6c154,5195563,Somewhere On Tour
10-04-1987,1bd3ada0,bd6d5aa,5110629,Somewhere On Tour
09-04-1987,13d3ada1,63d5d61b,4509884,Somewhere On Tour
07-04-1987,bd3ada2,23d6c07b,4347778,Somewhere On Tour
05-04-1987,3d3ada3,4bd6cfb6,4469146,Somewhere On Tour
04-04-1987,13d3adad,53d637b9,4460243,Somewhere On Tour
02-04-1987,bd3adae,23d63cc7,5128581,Somewhere On Tour
31-03-1987,3d3adaf,6bd2fa72,4956184,Somewhere On Tour
30-03-1987,1bd3ada8,1bd6c9bc,5224151,Somewhere On Tour
28-03-1987,bd6c11e,73d626dd,5097459,Somewhere On Tour
27-03-1987,13d3ada9,3d6c12f,5180224,Somewhere On Tour
25-03-1987,3d3adab,63d62a87,6325494,Somewhere On Tour
24-03-1987,bd3adb6,bd3a18e,6077243,Somewhere On Tour
22-03-1987,1bd27920,53d63f05,6167865,Somewhere On Tour
21-03-1987,6bd3ba3e,53d63f05,6167865,Somewhere On Tour
19-03-1987,23d3acfb,5bd623d4,4259418,Somewhere On Tour
18-03-1987,3bd3ac04,23d6d013,4990729,Somewhere On Tour
17-03-1987,33d3ac05,3bd6c070,5007989,Somewhere On Tour
15-03-1987,2bd3ac06,bd6c12a,4985153,Somewhere On Tour
14-03-1987,3bd3ac00,73d62601,5168025,Somewhere On Tour
13-03-1987,6bd592c2,bd6c11e,4508722,Somewhere On Tour
11-03-1987,3bd76488,63d626d3,4908179,Somewhere On Tour
10-03-1987,23d3ac03,4bd3b7de,5263045,Somewhere On Tour
09-03-1987,33d3ac01,bd62122,5261457,Somewhere On Tour
07-03-1987,33d3ac0d,43d623cb,4407066,Somewhere On Tour
06-03-1987,2bd3ac0e,63d6c23f,4393217,Somewhere On Tour
05-03-1987,23d3ac0f,2bd48446,5074472,Somewhere On Tour
03-03-1987,3bd3ac08,3d61d5b,5454711,Somewhere On Tour
01-03-1987,33d3ac09,73d62e21,4691930,Somewhere On Tour
28-02-1987,5b965f0c,3d6250f,5520993,Somewhere On Tour
27-02-1987,2bd3ac0a,3d6250f,5520993,Somewhere On Tour
26-02-1987,23d3ac0b,33d63c11,5318313,Somewhere On Tour
25-02-1987,73d78e65,73d62655,5308655,Somewhere On Tour
24-02-1987,33d3ac15,43d637ab,5391811,Somewhere On Tour
22-02-1987,2bd3ac16,bd63d12,5350937,Somewhere On Tour
21-02-1987,23d3ac17,3bd66474,5378538,Somewhere On Tour
18-02-1987,3bd3ac10,bd63982,5367929,Somewhere On Tour
17-02-1987,bd7c976,bd63982,5367929,Somewhere On Tour
16-02-1987,33d3ac11,bd63982,5367929,Somewhere On Tour
14-02-1987,2bd3ac12,2bd2947a,5391710,Somewhere On Tour
13-02-1987,23d3ac13,1bd485b8,5389489,Somewhere On Tour
11-02-1987,3bd3ac1c,43d62f4b,5746545,Somewhere On Tour
10-02-1987,33d3ac1d,5bd61f78,5812944,Somewhere On Tour
08-02-1987,2bd3ac1e,6bd6c2de,5780993,Somewhere On Tour
06-02-1987,23d3ac1f,63d63e2f,5419384,Somewhere On Tour
04-02-1987,3bd3ac18,bd629ae,4280910,Somewhere On Tour
03-02-1987,33d3ac19,63d4368f,5516233,Somewhere On Tour
01-02-1987,2bd3ac1a,1bd6c120,4683416,Somewhere On Tour
31-01-1987,23d3ac1b,3bd3e48c,4726206,Somewhere On Tour
30-01-1987,3bd3ac24,33d56491,4699066,Somewhere On Tour
28-01-1987,33d3ac25,13d5f5c5,4553433,Somewhere On Tour
27-01-1987,2bd3ac26,7bd6c2ec,4543762,Somewhere On Tour
26-01-1987,23d3ac27,63d62a97,5525577,Somewhere On Tour
24-01-1987,53b703e9,3d6c127,4672989,Somewhere On Tour
23-01-1987,3bd3ac20,43d63b0b,4671654,Somewhere On Tour
22-01-1987,23d284ab,63d63ecb,4684888,Somewhere On Tour
20-01-1987,33d3ac21,4bd637ba,4180439,Somewhere On Tour
18-01-1987,2bd3ac22,23d388eb,4161438,Somewhere On Tour
17-01-1987,23d3ac23,13d38975,4168139,Somewhere On Tour
16-01-1987,33d6e415,6bd6265a,4160021,Somewhere On Tour
13-01-1987,3bd64ca4,5bd333c0,4560349,Somewhere On Tour
12-01-1987,33d3ac2d,3d731f3,4839366,Somewhere On Tour
11-01-1987,33d64ca5,33d6c41d,5141502,Somewhere On Tour
09-01-1987,2bd64ca6,4bd6234e,5206379,Somewhere On Tour
08-01-1987,33d3ac65,5bd63f00,4360287,Somewhere On Tour
07-01-1987,23d3ac67,3bd2bc00,4762894,Somewhere On Tour
18-12-1986,2bd3ac2e,43d57fdb,3172394,Somewhere On Tour
17-12-1986,23d3ac2f,3bd624e4,3176959,Somewhere On Tour
16-12-1986,23d64ca7,5bd527e4,3173435,Somewhere On Tour
15-12-1986,33d3ac29,1bd52158,3165524,Somewhere On Tour
13-12-1986,2bd3ac2a,6bd4566e,2659994,Somewhere On Tour
12-12-1986,23d3ac2b,4bd74fa6,2875376,Somewhere On Tour
11-12-1986,3bd3ac34,63d5422f,6694210,Somewhere On Tour
09-12-1986,33d3ac35,53d62741,2996944,Somewhere On Tour
08-12-1986,2bd3ac36,33d648b1,2992166,Somewhere On Tour
07-12-1986,3bd3ac30,63d62647,2972315,Somewhere On Tour
05-12-1986,33d3ac31,63d6ce87,2269594,Somewhere On Tour
03-12-1986,23d3ac33,13d76d2d,3117735,Somewhere On Tour
02-12-1986,3bd3ac3c,13d76d2d,3117735,Somewhere On Tour
01-12-1986,33d3ac3d,13d6c105,3128760,Somewhere On Tour
29-11-1986,3bd64ca0,1bd6cd04,2988507,Somewhere On Tour
28-11-1986,23d3ac3f,13d22139,2798139,Somewhere On Tour
26-11-1986,3bd3ac38,7bd62648,2867714,Somewhere On Tour
25-11-1986,33d3ac39,7bd62238,2928810,Somewhere On Tour
23-11-1986,2bd3ac3a,73d6c295,2751773,Somewhere On Tour
22-11-1986,3bd3ac44,2bd6c0ba,2910831,Somewhere On Tour
21-11-1986,2bd3ac46,63d236b3,2947444,Somewhere On Tour
20-11-1986,23d3ac47,3d665db,6559110,Somewhere On Tour
18-11-1986,33d27c01,73d63621,2692969,Somewhere On Tour
17-11-1986,2bd78466,53d6cbb1,3159016,Somewhere On Tour
15-11-1986,33d64ca1,7bd63abc,2711537,Somewhere On Tour
14-11-1986,13d6d969,13d67d85,2673730,Somewhere On Tour
12-11-1986,2bd774b2,2bd61c6a,658225,Somewhere On Tour
09-11-1986,33d3ac41,13d6059d,2643743,Somewhere On Tour
08-11-1986,1bd79d9c,13d6059d,2643743,Somewhere On Tour
07-11-1986,13d74161,13d6059d,2643743,Somewhere On Tour
05-11-1986,13d79d9d,13d6059d,2643743,Somewhere On Tour
04-11-1986,23d3ac43,13d6059d,2643743,Somewhere On Tour
03-11-1986,3bd3ac4c,13d6059d,2643743,Somewhere On Tour
01-11-1986,3bd3ac48,43d42fab,2655603,Somewhere On Tour
31-10-1986,2bd3ac4a,43d42fab,2655603,Somewhere On Tour
30-10-1986,23d3ac4b,43d42fab,2655603,Somewhere On Tour
28-10-1986,33d3ac55,2bd424b2,2650225,Somewhere On Tour
27-10-1986,2bd3ac56,2bd424b2,2650225,Somewhere On Tour
25-10-1986,23d3ac57,73d6cec5,2641673,Somewhere On Tour
24-10-1986,7bd26e10,73d6cec5,2641673,Somewhere On Tour
22-10-1986,5bde5fd8,3bd6d414,2647525,Somewhere On Tour
21-10-1986,7bd3ca9c,1bd419ac,2654994,Somewhere On Tour
20-10-1986,23d52417,33d6cc59,2641170,Somewhere On Tour
16-10-1986,2bd64ca2,23d6388b,2638077,Somewhere On Tour
15-10-1986,53d77f11,23d6388b,2638077,Somewhere On Tour
14-10-1986,3bd3ac50,53d6cbb5,2644668,Somewhere On Tour
12-10-1986,33d3ac51,63d632df,2644210,Somewhere On Tour
11-10-1986,2bd3ac52,7bd63a80,2643123,Somewhere On Tour
10-10-1986,23d3ac53,7bd63a80,2643123,Somewhere On Tour
08-10-1986,23d64ca3,33d6c8fd,2654675,Somewhere On Tour
07-10-1986,3bd3ac5c,7bd47a50,2653822,Somewhere On Tour
06-10-1986,33d3ac5d,7bd47a50,2653822,Somewhere On Tour
04-10-1986,bd50d46,5bd6cbb4,2638853,Somewhere On Tour
03-10-1986,23d3ac5f,5bd617b8,2640729,Somewhere On Tour
25-09-1986,23d5f44b,bd4d986,756135,Somewhere On Tour
24-09-1986,33d5f455,2bd79036,3093133,Somewhere On Tour
23-09-1986,2bd5f456,3d6191b,3099434,Somewhere On Tour
21-09-1986,23d5f457,6bd62a06,3088171,Somewhere On Tour
20-09-1986,3bd5f450,1bd6316c,3081368,Somewhere On Tour
19-09-1986,33d5f451,7bd606c8,3080985,Somewhere On Tour
17-09-1986,13d59d35,3bd62470,3054638,Somewhere On Tour
15-09-1986,3bd64cac,13d6cd39,2778067,Somewhere On Tour
14-09-1986,23d3ac5b,3d6253f,2761369,Somewhere On Tour
12-09-1986,33d3ac59,1bd63580,3196359,Somewhere On Tour
11-09-1986,63d18e37,63d63adf,3186886,Somewhere On Tour
10-09-1986,43d4ef5b,bd7e9da,792680,Somewhere On Tour
20-08-1986,33f45cf9,1bd5814c,2947416.0,TV Appearance
05-07-1985,7bd3aa6c,3d28187,5359777,World Slavery Tour
04-07-1985,73d3aa6d,43d6c35f,5389489,World Slavery Tour
03-07-1985,6bd3aa6e,3d631cf,5392171,World Slavery Tour
29-06-1985,63d3aa6f,7bd63674,5431916,World Slavery Tour
27-06-1985,7bd3aa68,2bd48446,5074472,World Slavery Tour
26-06-1985,73d3aa69,7bd62a84,4853828,World Slavery Tour
24-06-1985,6bd3aa6a,73d2c269,5062458,World Slavery Tour
23-06-1985,63d3aa6b,53d1b7d9,6332120,World Slavery Tour
22-06-1985,7bd3aa74,3bd72808,5272775,World Slavery Tour
21-06-1985,73d3aa75,bd62122,5261457,World Slavery Tour
19-06-1985,6bd3aa76,33d624bd,4850751,World Slavery Tour
18-06-1985,63d3aa77,73d4f2c5,4905687,World Slavery Tour
16-06-1985,7bd3aa70,bd6c142,4896075,World Slavery Tour
15-06-1985,73d3aa71,5bd3e3fc,4988575,World Slavery Tour
14-06-1985,6bd3aa72,3bd6c070,5007989,World Slavery Tour
12-06-1985,63d3aa73,3d6c953,4988998,World Slavery Tour
11-06-1985,7bd3aa7c,23d624bf,5174035,World Slavery Tour
09-06-1985,73d3aa7d,23d63cf7,5251390,World Slavery Tour
08-06-1985,6bd3aa7e,bd6d9a6,4257227,World Slavery Tour
07-06-1985,63d3aa7f,63d5d61b,4509884,World Slavery Tour
05-06-1985,7bd3aa78,4bd6234e,5206379,World Slavery Tour
04-06-1985,73d3aa79,53d61ff5,4352053,World Slavery Tour
02-06-1985,6bd3aa7a,1bd6c9bc,5224151,World Slavery Tour
01-06-1985,63d3aa7b,5bd6275c,5178127,World Slavery Tour
31-05-1985,5bd3ab84,3d731f3,4839366,World Slavery Tour
29-05-1985,53d3ab85,33d62839,4951788,World Slavery Tour
28-05-1985,4bd3ab86,13d6c155,5118693,World Slavery Tour
27-05-1985,43d3ab87,2bd6283a,5134086,World Slavery Tour
25-05-1985,5bd3ab80,1bd7a118,5109177,World Slavery Tour
24-05-1985,53d3ab81,1bd6c998,5141927,World Slavery Tour
23-05-1985,4bd3ab82,7bd626cc,4975802,World Slavery Tour
10-05-1985,43d3ab83,3bd3148c,2174003,World Slavery Tour
08-05-1985,5bd3ab8c,43d31367,2155472,World Slavery Tour
07-05-1985,53d3ab8d,73d63e0d,2147714,World Slavery Tour
06-05-1985,4bd3ab8e,4bd2df9e,7839770,World Slavery Tour
05-05-1985,43d3ab8f,63d63e8b,2078025,World Slavery Tour
03-05-1985,5bd3ab88,7bd62afc,2158177,World Slavery Tour
02-05-1985,53d3ab89,13d67549,2172517,World Slavery Tour
25-04-1985,4bd3ab8a,63d2d26b,1850147,World Slavery Tour
24-04-1985,43d3ab8b,3d2cd57,1853909,World Slavery Tour
22-04-1985,5bd3ab94,7bd296bc,1863967,World Slavery Tour
20-04-1985,53d3ab95,5bd2cfdc,1856057,World Slavery Tour
19-04-1985,4bd3ab96,1bd221e4,1850147,World Slavery Tour
17-04-1985,43d3ab97,1bd221e4,1850147,World Slavery Tour
15-04-1985,5bd3ab90,63d2d26b,1850147,World Slavery Tour
14-04-1985,53d3ab91,63d2d26b,1850147,World Slavery Tour
31-03-1985,4bd3ab92,33d720d9,5856195,World Slavery Tour
26-03-1985,43d3ab93,2bd2947a,5391710,World Slavery Tour
25-03-1985,5bd3ab9c,1bd62508,5506956,World Slavery Tour
24-03-1985,4bd3ab9e,4bd6c752,5289282,World Slavery Tour
23-03-1985,3d561fb,43d637ab,5391811,World Slavery Tour
21-03-1985,43d3ab9f,6bd626d2,5341430,World Slavery Tour
20-03-1985,5bd3ab98,bd63d12,5350937,World Slavery Tour
19-03-1985,53d3ab99,43d6c37b,5511077,World Slavery Tour
17-03-1985,4bd3ab9a,bd63982,5367929,World Slavery Tour
16-03-1985,43d3ab9b,bd63982,5367929,World Slavery Tour
15-03-1985,5bd3aba4,bd63982,5367929,World Slavery Tour
14-03-1985,53d3aba5,bd63982,5367929,World Slavery Tour
10-03-1985,4bd3aba6,33d63c11,5318313,World Slavery Tour
09-03-1985,43d3aba7,3d61d5b,5454711,World Slavery Tour
08-03-1985,5bd3aba0,3d6250f,5520993,World Slavery Tour
07-03-1985,53d3aba1,63d62a97,5525577,World Slavery Tour
05-03-1985,4bd3aba2,3bd3e48c,4726206,World Slavery Tour
04-03-1985,23d2f423,63d63ecb,4684888,World Slavery Tour
02-03-1985,43d3aba3,3bd64070,4544349,World Slavery Tour
01-03-1985,5bd3abac,1bd3e5a0,4739526,World Slavery Tour
28-02-1985,53d3abad,33d56491,4699066,World Slavery Tour
27-02-1985,4bd3abae,3d62ddb,4335045,World Slavery Tour
24-02-1985,43d3abaf,3d6c1eb,4418478,World Slavery Tour
23-02-1985,5bd3aba8,3d6c127,4672989,World Slavery Tour
21-02-1985,53d3aba9,33d778e1,4068590,World Slavery Tour
20-02-1985,4bd3abaa,3d629af,4049979,World Slavery Tour
19-02-1985,3d5395f,63d6425f,4612862,World Slavery Tour
17-02-1985,43d3abab,73d626d5,4171563,World Slavery Tour
16-02-1985,5bd3abb4,23d388eb,4161438,World Slavery Tour
15-02-1985,53d3abb5,13d38975,4168139,World Slavery Tour
14-02-1985,4bd3abb6,13d625e1,4155995,World Slavery Tour
12-02-1985,43d3abb7,6bd6265a,4160021,World Slavery Tour
10-02-1985,5bd3abb0,23d6c0ab,4580543,World Slavery Tour
09-02-1985,53d3abb1,4bd6cfb6,4469146,World Slavery Tour
08-02-1985,4bd3abb2,53d637b9,4460243,World Slavery Tour
06-02-1985,43d3abb3,43d62343,4634946,World Slavery Tour
05-02-1985,5bd3abbc,bd6c9ee,4644585,World Slavery Tour
03-02-1985,53d3abbd,4bd6672a,4641239,World Slavery Tour
02-02-1985,4bd3abbe,4bd637ba,4180439,World Slavery Tour
01-02-1985,43d3abbf,33d6c071,4633419,World Slavery Tour
31-01-1985,5bd3abb8,bd6c14e,4575352,World Slavery Tour
29-01-1985,53d3abb9,5bd333c0,4560349,World Slavery Tour
28-01-1985,4bd3abba,5bd63f00,4360287,World Slavery Tour
21-01-1985,5bd3abc4,23d624c7,5128581,World Slavery Tour
20-01-1985,53d3abc5,23d624c7,5128581,World Slavery Tour
19-01-1985,4bd3abc6,23d624c7,5128581,World Slavery Tour
18-01-1985,5bd3abc0,23d624c7,5128581,World Slavery Tour
17-01-1985,53d3abc1,23d624c7,5128581,World Slavery Tour
15-01-1985,4bd3abc2,6bd2fa72,4956184,World Slavery Tour
14-01-1985,43d3abc3,13d63989,4835797,World Slavery Tour
11-01-1985,2bd64cae,3bd6d854,3451190,World Slavery Tour
07-01-1985,23d3a88b,bd6d5aa,5110629,World Slavery Tour
06-01-1985,3bd3a894,73d62601,5168025,World Slavery Tour
05-01-1985,33d3a895,3d6c11f,4509177,World Slavery Tour
04-01-1985,2bd3a896,23d6d013,4990729,World Slavery Tour
03-01-1985,1bd459cc,bd6c11e,4508722,World Slavery Tour
21-12-1984,33d3a891,63d626d3,4908179,World Slavery Tour
20-12-1984,3bd3a890,6bd62eee,5018739,World Slavery Tour
19-12-1984,23d64caf,4bd3b7de,5263045,World Slavery Tour
18-12-1984,23d3a893,43d623cb,4407066,World Slavery Tour
17-12-1984,3bd3a89c,5bd62348,4393217,World Slavery Tour
15-12-1984,33d3a89d,63d63e2f,5419384,World Slavery Tour
13-12-1984,2bd3a89e,6bd6c2de,5780993,World Slavery Tour
11-12-1984,6bd78e66,43d62f4b,5746545,World Slavery Tour
10-12-1984,3bd3a898,3bd62004,5809844,World Slavery Tour
09-12-1984,33d3a899,53d6c705,6173331,World Slavery Tour
07-12-1984,2bd3a89a,13d6c5b9,5913490,World Slavery Tour
06-12-1984,3bd3a8a4,2bd6c06e,5946768,World Slavery Tour
04-12-1984,2bd3a8a6,63d7b26b,6119109,World Slavery Tour
03-12-1984,33d3a8a1,53d6d399,6183235,World Slavery Tour
01-12-1984,23d3a8a3,1bd6c164,5964700,World Slavery Tour
30-11-1984,3bd3a8ac,53d63f05,6167865,World Slavery Tour
28-11-1984,33d3a8ad,63d62eef,6094817,World Slavery Tour
27-11-1984,2bd3a8ae,bd3a18e,6077243,World Slavery Tour
26-11-1984,23d3a8af,63d62a87,6325494,World Slavery Tour
24-11-1984,3bd3a8a8,73d4e2b9,6324729,World Slavery Tour
14-11-1984,2bd3a8aa,3bd0504c,2659551,World Slavery Tour
13-11-1984,3bd3a8b4,23d188f3,2996944,World Slavery Tour
12-11-1984,2bd3a8b6,bd5e5ce,3173435,World Slavery Tour
11-11-1984,33d3a8b1,6bd6264a,3181928,World Slavery Tour
09-11-1984,3bd3a8bc,63d5422f,6694210,World Slavery Tour
08-11-1984,2bd3a8be,4bd49b92,2842884,World Slavery Tour
05-11-1984,23d774b3,2bd61c6a,658225,World Slavery Tour
03-11-1984,23d3a8bf,7bd63abc,2711537,World Slavery Tour
02-11-1984,2bd3a8ba,13d67d85,2673730,World Slavery Tour
01-11-1984,33d3a8c5,1bd6197c,2618425,World Slavery Tour
29-10-1984,23d3a8c7,1bd4b1ec,2988507,World Slavery Tour
28-10-1984,33d3a8c1,73d622f9,2743477,World Slavery Tour
27-10-1984,2bd3a8c2,5bd6c720,2944388,World Slavery Tour
26-10-1984,3bd3a8cc,7bd62238,2928810,World Slavery Tour
24-10-1984,33d3a8d5,2bd6cc7a,2867714,World Slavery Tour
23-10-1984,23d3a8d7,1bd72110,2925177,World Slavery Tour
21-10-1984,2bd3a8d2,2bd62c9a,2990999,World Slavery Tour
20-10-1984,23d270bb,13d22139,2798139,World Slavery Tour
19-10-1984,33d3a8dd,bd6c112,2805615,World Slavery Tour
17-10-1984,3bd3a8d8,73d6d289,2929863,World Slavery Tour
16-10-1984,3bd64cb4,63d236b3,2947444,World Slavery Tour
15-10-1984,2bd3a8da,63d6d28b,2886242,World Slavery Tour
12-10-1984,2bd3a8e6,13d6059d,2643743,World Slavery Tour
10-10-1984,33d3a8e1,13d6059d,2643743,World Slavery Tour
09-10-1984,2bd3a8e2,13d6059d,2643743,World Slavery Tour
